,player_type,player,result
733,"smart 2: 0, 0.6",3,win via elim
734,"smart 2: 0, 0.6",3,win via elim
735,"smart 2: 0, 0.6",3,win via score
736,"smart 2: 0, 0.6",3,win via score
737,approx q learning,0,win via score
738,approx q learning,0,win via score
739,"smart 2: 0, 0.6",3,win via score
740,approx q learning,0,win via elim
741,"smart 2: 2, 0.6",2,win via score
742,approx q learning,0,win via score
743,approx q learning,0,win via score
744,approx q learning,0,win via score
745,approx q learning,0,win via score
746,approx q learning,0,win via score
747,approx q learning,0,win via score
748,"smart 2: 0, 0.6",3,win via score
749,"smart 2: 0, 0.6",3,win via elim
750,"smart 2: 0, 0.6",3,win via score
751,"smart 2: 2, 0.6",2,win via score
752,approx q learning,0,win via score
753,"smart 2: 0, 0.4",1,win via score
754,"smart 2: 0, 0.6",3,win via score
755,"smart 2: 0, 0.4",1,win via elim
756,approx q learning,0,win via score
757,"smart 2: 0, 0.6",3,win via score
758,approx q learning,0,win via elim
759,"smart 2: 0, 0.4",1,win via elim
760,"smart 2: 0, 0.6",3,win via score
761,"smart 2: 0, 0.6",3,win via score
762,"smart 2: 2, 0.6",2,win via score
763,approx q learning,0,win via score
764,"smart 2: 2, 0.6",2,win via elim
765,approx q learning,0,win via score
766,"smart 2: 0, 0.6",3,win via elim
767,approx q learning,0,win via score
768,"smart 2: 0, 0.6",3,win via score
769,"smart 2: 0, 0.4",1,win via score
770,"smart 2: 0, 0.6",3,win via score
771,"smart 2: 0, 0.4",1,win via score
772,"smart 2: 0, 0.6",3,win via score
773,approx q learning,0,win via score
774,"smart 2: 0, 0.6",3,win via elim
775,approx q learning,0,win via score
776,"smart 2: 2, 0.6",2,win via score
777,approx q learning,0,win via score
778,approx q learning,0,win via score
779,"smart 2: 2, 0.6",2,win via score
780,"smart 2: 2, 0.6",2,win via score
781,approx q learning,0,win via score
782,"smart 2: 2, 0.6",2,win via score
783,"smart 2: 2, 0.6",2,win via score
784,"smart 2: 2, 0.6",2,win via elim
785,"smart 2: 0, 0.4",1,win via score
786,"smart 2: 0, 0.6",3,win via score
787,"smart 2: 2, 0.6",2,win via score
788,approx q learning,0,win via score
789,approx q learning,0,win via score
790,"smart 2: 0, 0.6",3,win via score
791,approx q learning,0,win via score
792,approx q learning,0,win via score
793,"smart 2: 0, 0.6",3,win via score
794,"smart 2: 0, 0.6",3,win via score
795,"smart 2: 0, 0.6",3,win via score
796,approx q learning,0,win via score
797,"smart 2: 0, 0.6",3,win via score
798,approx q learning,0,win via score
799,approx q learning,0,win via score
800,"smart 2: 0, 0.4",1,win via score
801,"smart 2: 2, 0.6",2,win via score
802,"smart 2: 0, 0.4",1,win via score
803,"smart 2: 0, 0.4",1,win via score
804,approx q learning,0,win via score
805,approx q learning,0,win via score
806,approx q learning,0,win via score
807,"smart 2: 2, 0.6",2,win via score
808,"smart 2: 2, 0.6",2,win via score
809,approx q learning,0,win via score
810,"smart 2: 0, 0.4",1,win via score
811,"smart 2: 0, 0.6",3,win via score
812,approx q learning,0,win via score
813,approx q learning,0,win via score
814,"smart 2: 0, 0.6",3,win via score
815,"smart 2: 0, 0.6",3,win via score
816,"smart 2: 0, 0.4",1,win via score
817,approx q learning,0,win via score
818,"smart 2: 2, 0.6",2,win via score
819,approx q learning,0,win via score
820,approx q learning,0,win via elim
821,"smart 2: 2, 0.6",2,win via score
822,approx q learning,0,win via score
823,"smart 2: 2, 0.6",2,win via score
824,"smart 2: 0, 0.6",3,win via score
825,"smart 2: 2, 0.6",2,win via score
826,"smart 2: 2, 0.6",2,win via score
827,"smart 2: 0, 0.6",3,win via score
828,"smart 2: 0, 0.6",3,win via score
829,approx q learning,0,win via score
830,"smart 2: 0, 0.6",3,win via score
831,"smart 2: 2, 0.6",2,win via score
832,"smart 2: 2, 0.6",2,win via score
833,"smart 2: 2, 0.6",2,win via score
834,approx q learning,0,win via score
835,"smart 2: 2, 0.6",2,win via score
836,"smart 2: 0, 0.6",3,win via score
837,approx q learning,0,win via score
838,approx q learning,0,win via score
839,approx q learning,0,win via score
840,"smart 2: 0, 0.6",3,win via score
841,approx q learning,0,win via score
842,"smart 2: 2, 0.6",2,win via score
843,"smart 2: 0, 0.6",3,win via score
844,"smart 2: 2, 0.6",2,win via elim
845,approx q learning,0,win via score
846,"smart 2: 2, 0.6",2,win via score
847,approx q learning,0,win via score
848,approx q learning,0,win via score
849,"smart 2: 0, 0.6",3,win via score
850,"smart 2: 0, 0.6",3,win via score
851,"smart 2: 0, 0.6",3,win via score
852,approx q learning,0,win via score
853,"smart 2: 0, 0.6",3,win via score
854,"smart 2: 2, 0.6",2,win via score
855,approx q learning,0,win via score
856,approx q learning,0,win via score
857,"smart 2: 2, 0.6",2,win via score
858,"smart 2: 0, 0.6",3,win via score
859,approx q learning,0,win via score
860,"smart 2: 0, 0.4",1,win via score
861,approx q learning,0,win via score
862,"smart 2: 2, 0.6",2,win via score
863,"smart 2: 0, 0.4",1,win via score
864,"smart 2: 2, 0.6",2,win via score
865,approx q learning,0,win via score
866,"smart 2: 0, 0.4",1,win via score
867,approx q learning,0,win via score
868,"smart 2: 2, 0.6",2,win via score
869,approx q learning,0,win via score
870,"smart 2: 0, 0.6",3,win via score
871,"smart 2: 2, 0.6",2,win via score
872,"smart 2: 0, 0.6",3,win via score
873,"smart 2: 2, 0.6",2,win via score
874,"smart 2: 2, 0.6",2,win via elim
875,"smart 2: 0, 0.6",3,win via score
876,"smart 2: 2, 0.6",2,win via score
877,"smart 2: 0, 0.4",1,win via score
878,"smart 2: 2, 0.6",2,win via score
879,"smart 2: 0, 0.6",3,win via score
880,"smart 2: 2, 0.6",2,win via score
881,approx q learning,0,win via elim
882,approx q learning,0,win via score
883,"smart 2: 2, 0.6",2,win via score
884,approx q learning,0,win via score
885,approx q learning,0,win via score
886,approx q learning,0,win via score
887,approx q learning,0,win via score
888,approx q learning,0,win via score
889,"smart 2: 0, 0.4",1,win via score
890,"smart 2: 0, 0.4",1,win via score
891,"smart 2: 0, 0.4",1,win via score
892,"smart 2: 2, 0.6",2,win via score
893,"smart 2: 0, 0.6",3,win via score
894,approx q learning,0,win via score
895,"smart 2: 0, 0.6",3,win via elim
896,"smart 2: 0, 0.4",1,win via score
897,approx q learning,0,win via score
898,"smart 2: 2, 0.6",2,win via score
899,approx q learning,0,win via score
900,approx q learning,0,win via score
901,"smart 2: 0, 0.4",1,win via score
902,"smart 2: 0, 0.4",1,win via score
903,approx q learning,0,win via score
904,approx q learning,0,win via score
905,"smart 2: 0, 0.6",3,win via score
906,approx q learning,0,win via score
907,"smart 2: 2, 0.6",2,win via score
908,"smart 2: 0, 0.6",3,win via elim
909,approx q learning,0,win via score
910,"smart 2: 0, 0.6",3,win via score
911,approx q learning,0,win via score
912,"smart 2: 0, 0.4",1,win via score
913,"smart 2: 2, 0.6",2,win via score
914,"smart 2: 0, 0.6",3,win via score
915,approx q learning,0,win via score
916,"smart 2: 0, 0.6",3,win via score
917,"smart 2: 2, 0.6",2,win via score
918,approx q learning,0,win via score
919,"smart 2: 2, 0.6",2,win via score
920,"smart 2: 2, 0.6",2,win via score
921,approx q learning,0,win via score
922,approx q learning,0,win via score
923,approx q learning,0,win via elim
924,"smart 2: 0, 0.4",1,win via score
925,"smart 2: 2, 0.6",2,win via score
926,approx q learning,0,win via score
927,"smart 2: 2, 0.6",2,win via score
928,"smart 2: 0, 0.6",3,win via score
929,"smart 2: 2, 0.6",2,win via score
930,"smart 2: 0, 0.6",3,win via score
931,"smart 2: 0, 0.4",1,win via score
932,approx q learning,0,win via score
933,approx q learning,0,win via score
934,"smart 2: 0, 0.4",1,win via score
935,approx q learning,0,win via score
936,"smart 2: 2, 0.6",2,win via score
937,"smart 2: 0, 0.4",1,win via score
938,approx q learning,0,win via score
939,approx q learning,0,win via elim
940,"smart 2: 0, 0.4",1,win via score
941,"smart 2: 0, 0.6",3,win via score
942,"smart 2: 0, 0.4",1,win via score
943,"smart 2: 2, 0.6",2,win via score
944,"smart 2: 0, 0.6",3,win via elim
945,"smart 2: 2, 0.6",2,win via score
946,approx q learning,0,win via score
947,"smart 2: 2, 0.6",2,win via score
948,"smart 2: 2, 0.6",2,win via score
949,"smart 2: 0, 0.6",3,win via score
950,approx q learning,0,win via score
951,approx q learning,0,win via score
952,approx q learning,0,win via score
953,"smart 2: 0, 0.4",1,win via score
954,approx q learning,0,win via score
955,approx q learning,0,win via score
956,"smart 2: 0, 0.4",1,win via score
957,"smart 2: 0, 0.4",1,win via score
958,"smart 2: 2, 0.6",2,win via score
959,"smart 2: 0, 0.4",1,win via score
960,"smart 2: 0, 0.6",3,win via score
961,"smart 2: 2, 0.6",2,win via score
962,approx q learning,0,win via score
963,"smart 2: 2, 0.6",2,win via score
964,"smart 2: 0, 0.6",3,win via elim
965,"smart 2: 2, 0.6",2,win via elim
966,"smart 2: 2, 0.6",2,win via score
967,"smart 2: 2, 0.6",2,win via score
968,approx q learning,0,win via elim
969,"smart 2: 2, 0.6",2,win via score
970,"smart 2: 0, 0.6",3,win via score
971,"smart 2: 2, 0.6",2,win via score
972,approx q learning,0,win via elim
973,"smart 2: 0, 0.6",3,win via elim
974,approx q learning,0,win via score
975,approx q learning,0,win via score
976,approx q learning,0,win via score
977,approx q learning,0,win via elim
978,"smart 2: 0, 0.6",3,win via score
979,"smart 2: 0, 0.4",1,win via score
980,"smart 2: 0, 0.6",3,win via score
981,"smart 2: 0, 0.4",1,win via score
982,"smart 2: 0, 0.4",1,win via score
983,approx q learning,0,win via score
984,"smart 2: 0, 0.6",3,win via score
985,"smart 2: 2, 0.6",2,win via score
986,"smart 2: 0, 0.6",3,win via elim
987,"smart 2: 0, 0.4",1,win via score
988,"smart 2: 0, 0.6",3,win via score
989,approx q learning,0,win via score
990,"smart 2: 0, 0.6",3,win via elim
991,approx q learning,0,win via score
992,approx q learning,0,win via score
993,approx q learning,0,win via score
994,"smart 2: 2, 0.6",2,win via elim
995,"smart 2: 0, 0.6",3,win via score
996,"smart 2: 2, 0.6",2,win via score
997,"smart 2: 0, 0.4",1,win via score
998,"smart 2: 0, 0.6",3,win via score
999,approx q learning,0,win via score
